rosette.leaf.number,area.of.the.longest.rosette.leaf,length.of.the.longest.rosette.leaf,height.of.the.main.shoot,max.plant.height,no..flower.heads
1,0.658771460998419,0.640553050346504,0.145826691643881,-0.0537474966076252,0.848195233550485
0.658771460998419,1,0.752112911962359,0.90117777875023,0.801167398568126,3.3834215206905
0.640553050346504,0.752112911962359,1,0.67310983020643,0.584258257271657,3.24656502371783
0.145826691643881,0.90117777875023,0.67310983020643,1,0.722504462639338,0.840526407460364
-0.0537474966076252,0.801167398568126,0.584258257271657,0.722504462639338,1,1.27835818922028
0.848195233550485,3.3834215206905,3.24656502371783,0.840526407460364,1.27835818922028,1
