"Z.Z.5.9.C25.2","Z.9.C25.1","Z.9.C26.1","X2.ME.C26","Z.Z.5.9.C27.2","X2.ME.C28","Z.Z.5.9.C29.2","X2.ME.C30"
1,0.0802006536280893,0.572621993213009,0.241233443907529,0.812467055691074,0.961293153740311,1,0.0802006536280893
0.0802006536280893,1,0.158141320424107,0.969951518530236,-0.0658155964483087,-0.0482894474999614,0.0802006536280893,1
0.572621993213009,0.158141320424107,1,0.347109907616329,0.899273717461011,0.603875429686148,0.572621993213009,0.158141320424107
0.241233443907529,0.969951518530236,0.347109907616329,1,0.123124577812598,0.159214771440915,0.241233443907529,0.969951518530236
0.812467055691074,-0.0658155964483087,0.899273717461011,0.123124577812598,1,0.803005017948928,0.812467055691074,-0.0658155964483087
0.961293153740311,-0.0482894474999614,0.603875429686148,0.159214771440915,0.803005017948928,1,0.961293153740311,-0.0482894474999614
1,0.0802006536280893,0.572621993213009,0.241233443907529,0.812467055691074,0.961293153740311,1,0.0802006536280893
0.0802006536280893,1,0.158141320424107,0.969951518530236,-0.0658155964483087,-0.0482894474999614,0.0802006536280893,1
