rosette.leaf.number,area.of.the.longest.rosette.leaf,length.of.the.longest.rosette.leaf,height.of.the.main.shoot,max.plant.height,no..flower.heads
1,-0.182324893292516,0.0598148604554579,-1.22449499994731,-0.526683552210262,0.241499048608825
-0.182324893292516,1,0.86545454556559,0.267595946166198,-0.00709862849999933,-0.309400345121149
0.0598148604554579,0.86545454556559,1,0.119979005510893,-0.111395647072801,0.142345722608947
-1.22449499994731,0.267595946166198,0.119979005510893,1,1.08902016155841,1.49863822032754
-0.526683552210262,-0.00709862849999933,-0.111395647072801,1.08902016155841,1,0.542113592649569
0.241499048608825,-0.309400345121149,0.142345722608947,1.49863822032754,0.542113592649569,1
