"femaleCV1","femaleCV2","femaleCV3","femaleCV4","maleCV1","maleCV2","maleCV3","maleCV4"
1,-0.403124047962263,0.234807961597795,-0.0405674716188081,0.0795145256101064,-0.204496559150917,-0.227999812675144,0.623098777612421
-0.403124047962263,1,-0.43781641122714,-0.361868620134268,-0.287517551332684,0.171187492594736,0.355411934704954,0.0468058499707544
0.234807961597795,-0.43781641122714,1,0.480721441443147,-0.0469838980154435,-0.449473570532216,0.10361497926587,-0.270421781388007
-0.0405674716188081,-0.361868620134268,0.480721441443147,1,0.0699242221371309,-0.580912168018667,0.154474050401446,-0.120986450574823
0.0795145256101064,-0.287517551332684,-0.0469838980154435,0.0699242221371309,1,0.313903513814576,0.461376443161595,0.32901064348645
-0.204496559150917,0.171187492594736,-0.449473570532216,-0.580912168018667,0.313903513814576,1,-0.283740768429627,-0.0167317614132121
-0.227999812675144,0.355411934704954,0.10361497926587,0.154474050401446,0.461376443161595,-0.283740768429627,1,0.162825134899345
0.623098777612421,0.0468058499707544,-0.270421781388007,-0.120986450574823,0.32901064348645,-0.0167317614132121,0.162825134899345,1
