"PC1_Env1","PC1_Env2","PC1_Env3","PC1_Env4","PC1_Env5","PC1_Env6"
1,0.512695955569325,1.09235009799118,0.31020461966736,0.565118574787212,0.853563956930837
0.512695955569325,1,0.0701844766956159,0.143522531453863,-0.401370649362078,-0.574537880945279
1.09235009799118,0.0701844766956159,1,0.107079100937909,0.531159776100159,0.444149189773924
0.31020461966736,0.143522531453863,0.107079100937909,1,0.876793121402894,0.976170595984864
0.565118574787212,-0.401370649362078,0.531159776100159,0.876793121402894,1,1.70539944832767
0.853563956930837,-0.574537880945279,0.444149189773924,0.976170595984864,1.70539944832767,1
