"beakwidth","beakdepth","beaklength","tarsuslength","winglength","taillength","X1stprimarylength"
1,0.570066547629195,0.318497940306369,0.109664543159182,0.113500870767833,0.375044016368905,0.570931367627197
0.570066547629195,1,0.271463860465406,0.133783783783784,-0.141960422150363,-0.318073458780556,-0.135551031625216
0.318497940306369,0.271463860465406,1,-0.336502077035243,0.0636550712731581,0.0859316259685218,0.140360477772869
0.109664543159182,0.133783783783784,-0.336502077035243,1,0.159343330985101,0.0149330262338289,0.231973930410163
0.113500870767833,-0.141960422150363,0.0636550712731581,0.159343330985101,1,0.31854722832676,1.2553014709351
0.375044016368905,-0.318073458780556,0.0859316259685218,0.0149330262338289,0.31854722832676,1,0.443192637828922
0.570931367627197,-0.135551031625216,0.140360477772869,0.231973930410163,1.2553014709351,0.443192637828922,1
