"Z.Z.5.9.C25.2","Z.9.C25.1","Z.9.C26.1","X2.ME.C26","Z.Z.5.9.C27.2","X2.ME.C28","Z.Z.5.9.C29.2","X2.ME.C30"
1,0.447703408672246,0.426257795321476,0.684941875896406,0.470191746667501,0.390709008535038,1,0.447703408672246
0.447703408672246,1,0.193876022819891,0.828193903087533,0.344508275295317,0.168298975226395,0.447703408672246,1
0.426257795321476,0.193876022819891,1,0.323868060356695,0.868159221886425,0.298126994139033,0.426257795321476,0.193876022819891
0.684941875896406,0.828193903087533,0.323868060356695,1,0.448730382232691,0.394901287015827,0.684941875896406,0.828193903087533
0.470191746667501,0.344508275295317,0.868159221886424,0.448730382232691,1,0.357323395821976,0.470191746667501,0.344508275295317
0.390709008535038,0.168298975226395,0.298126994139033,0.394901287015827,0.357323395821976,1,0.390709008535038,0.168298975226395
1,0.447703408672246,0.426257795321476,0.684941875896406,0.470191746667501,0.390709008535038,1,0.447703408672246
0.447703408672246,1,0.193876022819891,0.828193903087533,0.344508275295317,0.168298975226395,0.447703408672246,1
