rosette.leaf.number,area.of.the.longest.rosette.leaf,length.of.the.longest.rosette.leaf,height.of.the.main.shoot,max.plant.height,no..flower.heads
1,-1.33904606150749,-1.06619133034038,-1.34839767705462,0.145202280623011,2.1997067253203
-1.33904606150749,1,0.675077156084152,1.49164930709843,0.876714007519209,1.81830965459682
-1.06619133034038,0.675077156084152,1,0.653543146293951,2.05818717656619,2.1957751641342
-1.34839767705462,1.49164930709843,0.653543146293951,1,1.15776645957623,4.17222792710396
0.145202280623011,0.876714007519209,2.05818717656619,1.15776645957623,1,5.94088525786005
2.1997067253203,1.81830965459682,2.1957751641342,4.17222792710396,5.94088525786005,1
