"femaleCV1","femaleCV2","femaleCV3","femaleCV4","maleCV1","maleCV2","maleCV3","maleCV4"
1,0.405612681435657,0.591953479507963,-0.7216522111669,0.880507919262506,0.551745389349056,-0.488321337780684,-0.247661431716109
0.405612681435657,1,-0.310499863956275,-0.364226991810662,0.418008535269903,0.0016973432994998,-0.748686027547074,-0.218296594599686
0.591953479507963,-0.310499863956275,1,-0.468292379482719,0.494010468905071,0.659223520103447,0.0119155344515887,-0.222417932854656
-0.7216522111669,-0.364226991810662,-0.468292379482719,1,-0.75537647048504,-0.684599196595755,0.303818948932003,0.362248143208214
0.880507919262506,0.418008535269903,0.494010468905071,-0.75537647048504,1,0.545621158270501,-0.255929774428962,-0.297621614723628
0.551745389349056,0.0016973432994998,0.659223520103447,-0.684599196595755,0.545621158270501,1,-0.236187946258662,-0.554572472230321
-0.488321337780685,-0.748686027547074,0.0119155344515887,0.303818948932003,-0.255929774428962,-0.236187946258662,1,0.205852538477264
-0.247661431716109,-0.218296594599686,-0.222417932854656,0.362248143208214,-0.297621614723628,-0.554572472230321,0.205852538477264,1
