"femurlength","headwidth","prothoraxlength","prothoraxwidth","ovipositorlength"
1,0.845815889883308,0.81317425679648,0.916713208071008,0.791675150885127
0.845815889883308,1,0.852507726854882,0.881254971247832,0.85985677271638
0.81317425679648,0.852507726854882,1,0.880773046099193,0.81783185002958
0.916713208071008,0.881254971247832,0.880773046099193,1,0.788583204344852
0.791675150885127,0.85985677271638,0.817831850029581,0.788583204344852,1
