"femaleCV1","femaleCV2","femaleCV3","femaleCV4","maleCV1","maleCV2","maleCV3","maleCV4"
1,0.458253017939468,-0.358265493289891,-0.0763789743040148,0.0403685817604158,0.0493897336403032,-0.020304160508383,-0.133273221187527
0.458253017939468,1,-0.212469269899659,-0.245571853987875,0.040910892708274,0.37811562052093,-0.0490616016296692,-0.0773477248644095
-0.358265493289891,-0.212469269899659,1,0.0222929787562793,-0.371671432576117,-0.458828678344313,0.269778825961145,0.731404186964151
-0.0763789743040148,-0.245571853987875,0.0222929787562793,1,-0.452678556933579,-0.421763514508431,-0.309799723936106,0.354125007843458
0.0403685817604158,0.040910892708274,-0.371671432576117,-0.452678556933579,1,0.385138568220083,0.371215564254423,-0.287963135252954
0.0493897336403032,0.37811562052093,-0.458828678344313,-0.421763514508431,0.385138568220083,1,-0.554117598039328,-0.710906888138566
-0.020304160508383,-0.0490616016296692,0.269778825961145,-0.309799723936106,0.371215564254423,-0.554117598039328,1,0.448698784738129
-0.133273221187527,-0.0773477248644095,0.731404186964151,0.354125007843458,-0.287963135252954,-0.710906888138566,0.448698784738129,1
