"beakwidth","beakdepth","beaklength","tarsuslength","winglength","taillength","X1stprimarylength"
1,1.0287972755294,-0.0518113851240857,0.127722600917955,0.0359945177325567,0.314714497761012,0.0174974712513366
1.0287972755294,1,0.452368288626947,0.0992381825196054,0.205837842649241,-0.0152232189452848,0.480202699227738
-0.0518113851240857,0.452368288626947,1,0.208191828194175,0.334866080346438,-0.170198161869778,0.203479237360704
0.127722600917955,0.0992381825196054,0.208191828194175,1,0.235702260395516,0.382093420021497,-0.0976520282781045
0.0359945177325567,0.205837842649241,0.334866080346438,0.235702260395516,1,0.338742870074255,0.459952462550499
0.314714497761012,-0.0152232189452848,-0.170198161869778,0.382093420021497,0.338742870074255,1,-0.0873827592053194
0.0174974712513366,0.480202699227738,0.203479237360704,-0.0976520282781045,0.459952462550499,-0.0873827592053195,1
