rosette.leaf.number,area.of.the.longest.rosette.leaf,length.of.the.longest.rosette.leaf,height.of.the.main.shoot,max.plant.height,no..flower.heads
1,0.124394082714225,-0.288299988062579,0.0874487754859015,0.259934573315464,-1.42930084982323
0.124394082714225,1,1.282095549076,-0.0512825195663828,-0.137084056093846,0.660069759206469
-0.288299988062579,1.282095549076,1,0.288881552307706,0.436494437253443,1.31260642090234
0.0874487754859015,-0.0512825195663828,0.288881552307706,1,0.770214229841593,-0.338813829716293
0.259934573315464,-0.137084056093846,0.436494437253443,0.770214229841593,1,-0.157510995376104
-1.42930084982323,0.660069759206469,1.31260642090234,-0.338813829716293,-0.157510995376104,1
