"duration","meanpitch","frquencymodulation","entropy","pitchgoodness","meanfrequency","amplitudemodulation","amplitude"
1,-0.397000000011055,-0.700999997275718,-0.742999996042137,0.256000004499958,0.163000002899828,-0.771999998795569,0.178000000902175
-0.397000000011055,1,0.598999995627236,0.73299999372006,-0.664000000591983,0.072000000294956,0.585999996996922,-0.192999996242484
-0.700999997275718,0.598999995627236,1,0.597000000896038,-0.471000001607852,-0.0619999976894408,0.928000002962739,-0.330999997312865
-0.742999996042137,0.73299999372006,0.597000000896037,1,-0.136000002412335,0.383000002495723,0.525000005311638,-0.117000005256809
0.256000004499958,-0.664000000591983,-0.471000001607852,-0.136000002412335,1,0.666999997759449,-0.654000004556413,0.227000001153898
0.163000002899828,0.072000000294956,-0.0619999976894408,0.383000002495723,0.666999997759449,1,-0.350000001789659,0.172000000297906
-0.771999998795569,0.585999996996922,0.928000002962739,0.525000005311638,-0.654000004556413,-0.350000001789659,1,-0.175000000924578
0.178000000902175,-0.192999996242484,-0.330999997312865,-0.117000005256809,0.227000001153898,0.172000000297906,-0.175000000924578,1
