rosette.leaf.number,area.of.the.longest.rosette.leaf,length.of.the.longest.rosette.leaf,height.of.the.main.shoot,max.plant.height,no..flower.heads
1,0.844276172148859,2.16324516170258,0.327738381121384,-0.011312803510902,0.270118806048575
0.844276172148859,1,-4.35353546305039,0.539219851050936,0.249099644011067,0.264837915401935
2.16324516170258,-4.35353546305039,1,2.541741476911,0.598928993106134,-0.790826887582724
0.327738381121384,0.539219851050936,2.541741476911,1,0.866597341652224,0.668509938190363
-0.011312803510902,0.249099644011067,0.598928993106134,0.866597341652224,1,0.886182283453819
0.270118806048575,0.264837915401935,-0.790826887582724,0.668509938190363,0.886182283453819,1
