"repertoiresize","numberofsyllables","motifduration","syllablerate","sounddensity","percentmotifduration","stereotypy","intrasimilarity","percentcallsyllables"
1,0.855999994145467,0.749999997145729,-0.0609999952251856,-0.402000003684234,-0.102999998237668,-0.55100000574697,0.370999994771385,-0.252999994388397
0.855999994145467,1,0.681999997709047,0.0260000026460771,-0.620000001587995,-0.308000002684202,-0.239999998364585,0.328000004462382,-0.546999997329603
0.749999997145729,0.681999997709047,1,-0.560999997572768,-0.204000000119952,0.0470000005786982,-0.548000000160365,0.384999996381254,-0.109000002443151
-0.0609999952251856,0.0260000026460771,-0.560999997572768,1,0.146000002779165,0.242000000925837,0.470999998699381,-0.0220000006038397,-0.266000003141144
-0.402000003684234,-0.620000001587995,-0.204000000119952,0.146000002779165,1,0.887999998770973,0.27399999991518,-0.179999999685727,0.251000002567733
-0.102999998237668,-0.308000002684202,0.0470000005786982,0.242000000925837,0.887999998770973,1,0.0470000002118026,0.0699999963983205,0.256999998950809
-0.55100000574697,-0.239999998364585,-0.548000000160365,0.470999998699381,0.27399999991518,0.0470000002118026,1,-0.389000004496051,-0.557999998597265
0.370999994771385,0.328000004462382,0.384999996381254,-0.0220000006038397,-0.179999999685727,0.0699999963983205,-0.389000004496051,1,0.430999994716456
-0.252999994388397,-0.546999997329603,-0.109000002443151,-0.266000003141144,0.251000002567733,0.256999998950809,-0.557999998597265,0.430999994716456,1
