"petallength","petalwidth","petalclawwidth","ovarylength","hypanthiumlength"
1,2.03037258241696,-4.11096580194618,0.0610729566608489,1.00740320828055
2.03037258241696,1,0.528784821916261,0.0779041393536424,-0.00683475335515255
-4.11096580194618,0.528784821916261,1,-0.180815747480786,-0.213106891605098
0.0610729566608489,0.0779041393536424,-0.180815747480786,1,0.610246742681217
1.00740320828055,-0.00683475335515255,-0.213106891605098,0.610246742681217,1
