"beakwidth","beakdepth","beaklength","tarsuslength","winglength","taillength","X1stprimarylength"
1,0.637931516539503,0.266738939582266,-0.0254754500018233,0.0627814574589834,0.211306191163479,0.0302308497966057
0.637931516539503,1,0.314255635099803,0,0.0831917718450165,0.0753872493501199,-0.137351866783623
0.266738939582266,0.314255635099803,1,0.315220811555659,0.198723231959675,0.168064518179784,0.037869210922705
-0.0254754500018233,0,0.315220811555659,1,0.363356094680364,0.159038930939298,0.279160196830346
0.0627814574589834,0.0831917718450165,0.198723231959675,0.363356094680364,1,0.604636819593645,0.425720370997819
0.211306191163479,0.0753872493501199,0.168064518179784,0.159038930939298,0.604636819593645,1,0.36723173933381
0.0302308497966057,-0.137351866783623,0.037869210922705,0.279160196830346,0.425720370997819,0.36723173933381,1
