"wingare","landmarkangle1","landmarkangle2","landmarkangle3","landmarkangle4","landmarkangle5"
1,0.354310024041508,0.291527047537897,0.370407327014212,0.319982664779973,0.613186728282418
0.354310024041508,1,-0.379516467055959,0.556250986481391,0.567741341474427,-0.215525573877293
0.291527047537897,-0.379516467055959,1,-0.0302321828965432,-0.460156670558447,0.44206833861842
0.370407327014212,0.556250986481391,-0.0302321828965432,1,0.747205587017692,0.172732162655636
0.319982664779973,0.567741341474427,-0.460156670558447,0.747205587017692,1,0.120280779042277
0.613186728282418,-0.215525573877293,0.44206833861842,0.172732162655636,0.120280779042277,1
